time,lat,lon
0 days 00:00:00,47.247925,40.118431
0 days 00:00:10,47.247833,40.118271
0 days 00:00:20,47.24778,40.117882
0 days 00:00:30,47.247646,40.11763
0 days 00:00:40,47.247513,40.117397
0 days 00:00:50,47.247467,40.117058
0 days 00:01:00,47.247356,40.116753
0 days 00:01:10,47.247257,40.116501
0 days 00:01:20,47.247128,40.116318
0 days 00:01:30,47.246994,40.1161
0 days 00:01:40,47.246906,40.115826
0 days 00:01:50,47.246784,40.11557
0 days 00:02:00,47.246704,40.115345
0 days 00:02:10,47.246555,40.115082
0 days 00:02:20,47.246483,40.114838
0 days 00:02:30,47.246441,40.114563
0 days 00:02:40,47.246304,40.114269
0 days 00:02:50,47.24625,40.114235
0 days 00:03:00,47.246147,40.114063
0 days 00:03:10,47.245968,40.113773
0 days 00:03:20,47.245876,40.11359
0 days 00:03:30,47.245766,40.113194
0 days 00:03:40,47.245651,40.113041
0 days 00:03:50,47.245506,40.112808
0 days 00:04:00,47.245476,40.112396
0 days 00:04:10,47.245392,40.112095
0 days 00:04:20,47.245235,40.111885
0 days 00:04:30,47.245094,40.111622
0 days 00:04:40,47.245014,40.111519
0 days 00:04:50,47.244888,40.11137
0 days 00:05:00,47.244755,40.111118
0 days 00:05:10,47.244507,40.11063
0 days 00:05:20,47.244335,40.110229
0 days 00:05:30,47.244198,40.109947
0 days 00:05:40,47.244057,40.109707
0 days 00:05:50,47.24387,40.109509
0 days 00:06:00,47.243698,40.109276
0 days 00:06:10,47.243496,40.109032
0 days 00:06:20,47.243347,40.108799
0 days 00:06:30,47.243137,40.108513
0 days 00:06:40,47.24297,40.108181
0 days 00:06:50,47.24284,40.107784
0 days 00:07:00,47.242683,40.107464
0 days 00:07:10,47.24255,40.107059
0 days 00:07:20,47.242397,40.106678
0 days 00:07:30,47.242252,40.106266
0 days 00:07:40,47.242123,40.105858
0 days 00:07:50,47.241943,40.105518
0 days 00:08:00,47.241863,40.105133
0 days 00:08:10,47.241783,40.104717
0 days 00:08:20,47.241673,40.104301
0 days 00:08:30,47.241547,40.103889
0 days 00:08:40,47.241478,40.103485
0 days 00:08:50,47.241405,40.103062
0 days 00:09:00,47.241348,40.102612
0 days 00:09:10,47.241283,40.102211
0 days 00:09:20,47.241203,40.101768
0 days 00:09:30,47.241127,40.101322
0 days 00:09:40,47.241035,40.100887
0 days 00:09:50,47.240906,40.100468
0 days 00:10:00,47.240849,40.100025
0 days 00:10:10,47.240807,40.099529
0 days 00:10:20,47.240719,40.099056
0 days 00:10:30,47.24065,40.09861
0 days 00:10:40,47.240589,40.098152
0 days 00:10:50,47.240517,40.097713
0 days 00:11:00,47.240459,40.097191
0 days 00:11:10,47.240322,40.096783
0 days 00:11:20,47.240246,40.096378
0 days 00:11:30,47.240158,40.095825
0 days 00:11:40,47.240025,40.09536
0 days 00:11:50,47.239933,40.094833
0 days 00:12:00,47.239819,40.094463
0 days 00:12:10,47.23975,40.094051
0 days 00:12:20,47.239727,40.093693
0 days 00:12:30,47.23962,40.093369
0 days 00:12:40,47.239502,40.09317
0 days 00:12:50,47.239101,40.092739
0 days 00:13:00,47.238781,40.092308
0 days 00:13:10,47.238529,40.091763
0 days 00:13:20,47.238441,40.091652
0 days 00:13:30,47.23827,40.091312
0 days 00:13:40,47.238159,40.091152
0 days 00:13:50,47.237911,40.090832
0 days 00:14:00,47.237427,40.090103
0 days 00:14:10,47.237076,40.089855
0 days 00:14:20,47.236858,40.089642
0 days 00:14:30,47.236607,40.089371
0 days 00:14:40,47.236294,40.088997
0 days 00:14:50,47.235935,40.088764
0 days 00:15:00,47.235676,40.088398
0 days 00:15:10,47.235401,40.088013
0 days 00:15:20,47.235107,40.087715
0 days 00:15:30,47.234821,40.08744
0 days 00:15:40,47.234539,40.087173
0 days 00:15:50,47.234253,40.086861
0 days 00:16:00,47.233932,40.086586
0 days 00:16:10,47.23365,40.086288
0 days 00:16:20,47.233376,40.085983
0 days 00:16:30,47.233116,40.085651
0 days 00:16:40,47.232845,40.08535
0 days 00:16:50,47.23259,40.085052
0 days 00:17:00,47.232323,40.084736
0 days 00:17:10,47.232052,40.0844
0 days 00:17:20,47.231773,40.084206
0 days 00:17:30,47.23151,40.083908
0 days 00:17:40,47.231285,40.083584
0 days 00:17:50,47.23098,40.083321
0 days 00:18:00,47.23074,40.083035
0 days 00:18:10,47.230465,40.082703
0 days 00:18:20,47.230225,40.082348
0 days 00:18:30,47.229977,40.082005
0 days 00:18:40,47.229717,40.081699
0 days 00:18:50,47.229462,40.081341
0 days 00:19:00,47.22921,40.080956
0 days 00:19:10,47.22897,40.080616
0 days 00:19:20,47.228722,40.080296
0 days 00:19:30,47.228477,40.079887
0 days 00:19:40,47.228233,40.079533
0 days 00:19:50,47.228001,40.079155
0 days 00:20:00,47.227776,40.078747
0 days 00:20:10,47.227524,40.078472
